concept_id,scheme_id,module,concept_type,notation,status,hierarchy_level,derived_path,source_row
AOM_000940,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000940,staging,4,Management/Livestock Management/Livestock Abundance/animal density,2016
AOM_000938,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000938,staging,4,Management/Livestock Management/Livestock Abundance/stocking rate,2017
AOM_000939,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000939,staging,5,Management/Livestock Management/Livestock Abundance/stocking rate/stocking rate as livestock units,2018
AOM_000157,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000157,staging,3,Management/Livestock Management/Manure Management,2019
AOM_000158,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000158,staging,4,Management/Livestock Management/Manure Management/Conventional Manure Handling,2020
AOM_000159,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000159,staging,4,Management/Livestock Management/Manure Management/Manure Collection,2021
AOM_000160,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000160,staging,4,Management/Livestock Management/Manure Management/Manure Storage,2022
AOM_000161,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000161,staging,4,Management/Livestock Management/Manure Management/Manure Treatment,2023
AOM_002504,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002504,staging,4,Management/Livestock Management/Parity/First trimester,2024
AOM_002507,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002507,staging,4,Management/Livestock Management/Parity/Forth trimester,2025
AOM_002503,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002503,staging,4,Management/Livestock Management/Parity/Mixed,2026
AOM_002502,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002502,staging,4,Management/Livestock Management/Parity/Multiparous,2027
AOM_002501,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002501,staging,4,Management/Livestock Management/Parity/Primiparous,2028
AOM_002505,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002505,staging,4,Management/Livestock Management/Parity/Second trimester,2029
AOM_002506,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002506,staging,4,Management/Livestock Management/Parity/Third trimester,2030
AOM_000168,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000168,staging,4,Management/Livestock Management/Pasture Management/Controlled Grazing,2031
AOM_000163,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000163,staging,5,Management/Livestock Management/Pasture Management/Controlled Grazing/Rotational Grazing,2032
AOM_000162,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000162,staging,4,Management/Livestock Management/Pasture Management/Conventional Pasture Management,2033
AOM_000169,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000169,staging,4,Management/Livestock Management/Pasture Management/Cut and Carry,2034
AOM_000181,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000181,staging,5,Management/Livestock Management/Pasture Management/Fodder Storage/Fodder Banks,2035
AOM_000182,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000182,staging,5,Management/Livestock Management/Pasture Management/Fodder Storage/Hay,2036
AOM_000183,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000183,staging,5,Management/Livestock Management/Pasture Management/Fodder Storage/Silage,2037
AOM_000164,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000164,staging,4,Management/Livestock Management/Pasture Management/Improved Pasture,2038
AOM_000166,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000166,staging,5,Management/Livestock Management/Pasture Management/Improved Pasture/Improved Pasture- Grasses,2039
AOM_000167,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000167,staging,5,Management/Livestock Management/Pasture Management/Improved Pasture/Improved Pasture- Grasses & Legumes,2040
AOM_000165,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000165,staging,5,Management/Livestock Management/Pasture Management/Improved Pasture/Improved Pasture- Legumes,2041
AOM_000179,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000179,staging,4,Management/Livestock Management/Pasture Management/N-inhibitors,2042
AOM_000171,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000171,staging,4,Management/Livestock Management/Pasture Management/Optimization of Stocking Density,2043
AOM_000172,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000172,staging,4,Management/Livestock Management/Pasture Management/Shade Trees,2044
AOM_000329,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000329,staging,3,Management/Livestock Management/Pest and Disease Management,2045
AOM_000346,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000346,staging,4,Management/Livestock Management/Pest and Disease Management/Antimicrobial,2046
AOM_000347,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000347,staging,5,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antibacterial,2047
AOM_000348,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000348,staging,5,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antifungal,2048
AOM_000350,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000350,staging,5,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiprotozoal,2049
AOM_000351,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000351,staging,6,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiprotozoal/Antiplasmodial,2050
AOM_000352,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000352,staging,6,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiprotozoal/Antitrichomonal,2051
AOM_000353,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000353,staging,6,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiprotozoal/Coccidiostat,2052
AOM_000354,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000354,staging,6,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiprotozoal/Trypanocidal,2053
AOM_000349,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000349,staging,5,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiviral,2054
AOM_000330,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000330,staging,4,Management/Livestock Management/Pest and Disease Management/Pesticide,2055
AOM_000331,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000331,staging,5,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic,2056
AOM_000336,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000336,staging,6,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiamoebic,2057
AOM_000333,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000333,staging,6,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antihelmintic,2058
AOM_000334,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000334,staging,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antihelmintic/Antinematodal,2059
AOM_000335,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000335,staging,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antihelmintic/Antiplatyhelmintic,2060
AOM_000338,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000338,deprecated,6,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiprotozoal,2061
AOM_000339,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000339,deprecated,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiprotozoal/Antiplasmodial,2062
AOM_000340,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000340,deprecated,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiprotozoal/Antitrichomonal,2063
AOM_000341,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000341,deprecated,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiprotozoal/Coccidiostat,2064
AOM_000342,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000342,deprecated,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiprotozoal/Trypanocidal,2065
AOM_000343,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000343,staging,6,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Ectoparasiticide,2066
AOM_000345,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000345,staging,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Ectoparasiticide/Acaricide,2067
AOM_000344,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000344,staging,7,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Ectoparasiticide/Insecticide,2068
AOM_000355,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000355,staging,4,Management/Livestock Management/Pest and Disease Management/Vaccine,2069
AOM_000955,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000955,staging,4,Management/Livestock Management/Rearing Stage/Cattle;Buffalo,2070
AOM_000956,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000956,staging,5,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult,2071
AOM_000957,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000957,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult/Adult Female,2072
AOM_000958,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000958,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult/Adult Female/Gestating Female,2073
AOM_002510,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002510,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult/Adult Female/Gestating Female/Prepartum Female,2074
AOM_000959,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000959,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult/Adult Female/Lactating Female,2075
AOM_002511,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002511,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult/Adult Female/Lactating Female/Postpartum Female,2076
AOM_000960,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000960,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Adult/Adult Male,2077
AOM_000961,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000961,staging,5,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young,2078
AOM_000976,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000976,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf,2079
AOM_000980,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000980,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Calf Female,2080
AOM_000981,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000981,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Calf Female/Suckling Calf Female,2081
AOM_000982,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000982,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Calf Female/Weaned Calf Female,2082
AOM_000977,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000977,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Calf Male,2083
AOM_000978,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000978,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Calf Male/Suckling Calf Male,2084
AOM_000979,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000979,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Calf Male/Weaned Calf Male,2085
AOM_002500,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002500,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Suckling Calf,2086
AOM_003060,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003060,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Calf/Weaned Calf,2087
AOM_000963,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000963,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Finisher,2088
AOM_000966,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000966,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Finisher/Finisher Female,2089
AOM_000975,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000975,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Finisher/Finisher Male,2090
AOM_000973,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000973,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Finisher/Finisher Male/Castrate Finisher Male,2091
AOM_000970,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000970,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Finisher/Finisher Male/Intact Finisher Male,2092
AOM_000962,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000962,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Grower,2093
AOM_000965,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000965,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Grower/Grower Female,2094
AOM_000974,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000974,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Grower/Grower Male,2095
AOM_000972,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000972,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Grower/Grower Male/Castrate Grower Male,2096
AOM_000969,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000969,staging,8,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Grower/Grower Male/Intact Grower Male,2097
AOM_000964,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000964,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Young Female,2098
AOM_000967,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000967,staging,6,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Young Male,2099
AOM_000971,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000971,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Young Male/Castrate,2100
AOM_000968,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000968,staging,7,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Young Male/Young Intact Male,2101
AOM_001039,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001039,staging,4,Management/Livestock Management/Rearing Stage/Chicken,2102
AOM_001044,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001044,staging,5,Management/Livestock Management/Rearing Stage/Chicken/Adult,2103
AOM_001045,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001045,staging,6,Management/Livestock Management/Rearing Stage/Chicken/Adult/Adult Female,2104
AOM_001046,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001046,staging,7,Management/Livestock Management/Rearing Stage/Chicken/Adult/Adult Female/Laying Female,2105
AOM_001047,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001047,staging,6,Management/Livestock Management/Rearing Stage/Chicken/Adult/Adult Male,2106
AOM_002509,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002509,staging,5,Management/Livestock Management/Rearing Stage/Chicken/Finisher,2107
