"concept_id","property","value","value_type","source_column"
"era:outcome:234.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:234.2","legacy_subindicator_code","PUE-Aag","string","Subindicator.Code"
"era:outcome:234.2","legacy_short_label","PUE (ARE AGB)","string","Subindicator.Short"
"era:outcome:234.2","example_units","kg/kg","string","Example units"
"era:outcome:234.2","negative_values","Y","boolean","Negative Values"
"era:outcome:234.2","direction_sign","p","string","Sign"
"era:outcome:234.2","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:234.2","not_percentage","Y","string","Not.Perc"
"era:outcome:234.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:258.0","legacy_subindicator_code","PAEp","string","Subindicator.Code"
"era:outcome:258.0","legacy_short_label","P AE (Prod)","string","Subindicator.Short"
"era:outcome:258.0","example_units","kg/kg","string","Example units"
"era:outcome:258.0","negative_values","Y","boolean","Negative Values"
"era:outcome:258.0","direction_sign","p","string","Sign"
"era:outcome:258.0","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:258.0","not_percentage","Y","string","Not.Perc"
"era:outcome:258.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:258.2","legacy_subindicator_code","PTFP","string","Subindicator.Code"
"era:outcome:258.2","legacy_short_label","P TFP","string","Subindicator.Short"
"era:outcome:258.2","example_units","kg grain/kg P","string","Example units"
"era:outcome:258.2","negative_values","N","boolean","Negative Values"
"era:outcome:258.2","direction_sign","p","string","Sign"
"era:outcome:258.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:258.2","not_percentage","Y","string","Not.Perc"
"era:outcome:258.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:235.0","legacy_subindicator_code","KUE-Au","string","Subindicator.Code"
"era:outcome:235.0","legacy_short_label","KUE (ARE Unsp.)","string","Subindicator.Short"
"era:outcome:235.0","example_units","kg/kg","string","Example units"
"era:outcome:235.0","negative_values","N","boolean","Negative Values"
"era:outcome:235.0","direction_sign","p","string","Sign"
"era:outcome:235.0","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:235.0","not_percentage","Y","string","Not.Perc"
"era:outcome:235.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:235.1","legacy_subindicator_code","KUE-Ap","string","Subindicator.Code"
"era:outcome:235.1","legacy_short_label","KUE (ARE Prod)","string","Subindicator.Short"
"era:outcome:235.1","example_units","kg/kg","string","Example units"
"era:outcome:235.1","negative_values","Y","boolean","Negative Values"
"era:outcome:235.1","direction_sign","p","string","Sign"
"era:outcome:235.1","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:235.1","not_percentage","Y","string","Not.Perc"
"era:outcome:235.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:235.2","legacy_subindicator_code","KUE-Aag","string","Subindicator.Code"
"era:outcome:235.2","legacy_short_label","KUE (ARE AGB)","string","Subindicator.Short"
"era:outcome:235.2","example_units","kg/kg","string","Example units"
"era:outcome:235.2","negative_values","Y","boolean","Negative Values"
"era:outcome:235.2","direction_sign","p","string","Sign"
"era:outcome:235.2","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:235.2","not_percentage","Y","string","Not.Perc"
"era:outcome:235.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:259.0","legacy_subindicator_code","KAEp","string","Subindicator.Code"
"era:outcome:259.0","legacy_short_label","K AE (Prod)","string","Subindicator.Short"
"era:outcome:259.0","example_units","kg/kg","string","Example units"
"era:outcome:259.0","negative_values","Y","boolean","Negative Values"
"era:outcome:259.0","direction_sign","p","string","Sign"
"era:outcome:259.0","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:259.0","not_percentage","Y","string","Not.Perc"
"era:outcome:259.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:259.2","legacy_subindicator_code","KTFP","string","Subindicator.Code"
"era:outcome:259.2","legacy_short_label","K TFP","string","Subindicator.Short"
"era:outcome:259.2","example_units","kg grain/kg K","string","Example units"
"era:outcome:259.2","negative_values","N","boolean","Negative Values"
"era:outcome:259.2","direction_sign","p","string","Sign"
"era:outcome:259.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:259.2","not_percentage","Y","string","Not.Perc"
"era:outcome:259.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:257.0","legacy_subindicator_code","TFP","string","Subindicator.Code"
"era:outcome:257.0","legacy_short_label","TFP","string","Subindicator.Short"
"era:outcome:257.0","example_units","kg/kg","string","Example units"
"era:outcome:257.0","negative_values","N","boolean","Negative Values"
"era:outcome:257.0","direction_sign","p","string","Sign"
"era:outcome:257.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:257.0","not_percentage","Y","string","Not.Perc"
"era:outcome:257.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:267.0","legacy_subindicator_code","FCRoi","string","Subindicator.Code"
"era:outcome:267.0","legacy_short_label","FCR (Out In)","string","Subindicator.Short"
"era:outcome:267.0","example_units","g/g; kg/kg","string","Example units"
"era:outcome:267.0","negative_values","Y","boolean","Negative Values"
"era:outcome:267.0","direction_sign","p","string","Sign"
"era:outcome:267.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:267.0","not_percentage","Y","string","Not.Perc"
"era:outcome:267.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:267.1","legacy_subindicator_code","FCRio","string","Subindicator.Code"
"era:outcome:267.1","legacy_short_label","FCR (In Out)","string","Subindicator.Short"
"era:outcome:267.1","example_units","g/g; kg/kg","string","Example units"
"era:outcome:267.1","negative_values","Y","boolean","Negative Values"
"era:outcome:267.1","direction_sign","n","string","Sign"
"era:outcome:267.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:267.1","not_percentage","Y","string","Not.Perc"
"era:outcome:267.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:265.0","legacy_subindicator_code","PCRoi","string","Subindicator.Code"
"era:outcome:265.0","legacy_short_label","PCR (Out In)","string","Subindicator.Short"
"era:outcome:265.0","example_units","g/g; kg/kg","string","Example units"
"era:outcome:265.0","negative_values","Y","boolean","Negative Values"
"era:outcome:265.0","direction_sign","p","string","Sign"
"era:outcome:265.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:265.0","not_percentage","Y","string","Not.Perc"
"era:outcome:265.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:265.1","legacy_subindicator_code","PCRio","string","Subindicator.Code"
"era:outcome:265.1","legacy_short_label","PCR (In Out)","string","Subindicator.Short"
"era:outcome:265.1","example_units","g/g; kg/kg","string","Example units"
"era:outcome:265.1","negative_values","Y","boolean","Negative Values"
"era:outcome:265.1","direction_sign","n","string","Sign"
"era:outcome:265.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:265.1","not_percentage","Y","string","Not.Perc"
"era:outcome:265.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:239.0","legacy_subindicator_code","La-f","string","Subindicator.Code"
"era:outcome:239.0","legacy_short_label","Labour (Female)","string","Subindicator.Short"
"era:outcome:239.0","example_units","person days; person hours; person days/season","string","Example units"
"era:outcome:239.0","negative_values","N","boolean","Negative Values"
"era:outcome:239.0","direction_sign","n","string","Sign"
"era:outcome:239.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:239.0","not_percentage","Y","string","Not.Perc"
"era:outcome:239.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:240.0","legacy_subindicator_code","La-m","string","Subindicator.Code"
"era:outcome:240.0","legacy_short_label","Labour (Male)","string","Subindicator.Short"
"era:outcome:240.0","example_units","person days; person hours; person days/season","string","Example units"
"era:outcome:240.0","negative_values","N","boolean","Negative Values"
"era:outcome:240.0","direction_sign","n","string","Sign"
"era:outcome:240.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:240.0","not_percentage","Y","string","Not.Perc"
"era:outcome:240.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:242.0","legacy_subindicator_code","In-f","string","Subindicator.Code"
"era:outcome:242.0","legacy_short_label","Income (Female)","string","Subindicator.Short"
"era:outcome:242.0","example_units","USD/ha; USD/person","string","Example units"
"era:outcome:242.0","negative_values","N","boolean","Negative Values"
"era:outcome:242.0","direction_sign","p","string","Sign"
"era:outcome:242.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:242.0","not_percentage","Y","string","Not.Perc"
"era:outcome:242.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:243.0","legacy_subindicator_code","In-m","string","Subindicator.Code"
"era:outcome:243.0","legacy_short_label","Income (Male)","string","Subindicator.Short"
"era:outcome:243.0","example_units","USD/ha; USD/person","string","Example units"
"era:outcome:243.0","negative_values","N","boolean","Negative Values"
"era:outcome:243.0","direction_sign","p","string","Sign"
"era:outcome:243.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:243.0","not_percentage","Y","string","Not.Perc"
"era:outcome:243.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:132.0","legacy_subindicator_code","La-ph","string","Subindicator.Code"
"era:outcome:132.0","legacy_short_label","Labour (Person Hours)","string","Subindicator.Short"
"era:outcome:132.0","example_units","person days; person hours; person days/season","string","Example units"
"era:outcome:132.0","negative_values","N","boolean","Negative Values"
"era:outcome:132.0","direction_sign","N","string","Sign"
"era:outcome:132.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:132.0","not_percentage","Y","string","Not.Perc"
"era:outcome:132.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:133.0","legacy_subindicator_code","RtL","string","Subindicator.Code"
"era:outcome:133.0","legacy_short_label","Returns to Labour","string","Subindicator.Short"
"era:outcome:133.0","example_units","USD/day; USD/ha; kg/day","string","Example units"
"era:outcome:133.0","negative_values","Y","boolean","Negative Values"
"era:outcome:133.0","direction_sign","p","string","Sign"
"era:outcome:133.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:133.0","not_percentage","Y","string","Not.Perc"
"era:outcome:133.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:304.0","legacy_subindicator_code","CO2eq","string","Subindicator.Code"
"era:outcome:304.0","legacy_short_label","CO2 Equivalent","string","Subindicator.Short"
"era:outcome:304.0","example_units","kg/ha/yr; kg/ha","string","Example units"
"era:outcome:304.0","negative_values","Y","boolean","Negative Values"
"era:outcome:304.0","direction_sign","n","string","Sign"
"era:outcome:304.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:304.0","not_percentage","Y","string","Not.Perc"
"era:outcome:304.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:305.0","legacy_subindicator_code","CH4","string","Subindicator.Code"
"era:outcome:305.0","legacy_short_label","CH4","string","Subindicator.Short"
"era:outcome:305.0","example_units","kg/ha/yr; kg/ha","string","Example units"
"era:outcome:305.0","negative_values","Y","boolean","Negative Values"
"era:outcome:305.0","direction_sign","n","string","Sign"
"era:outcome:305.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:305.0","not_percentage","Y","string","Not.Perc"
"era:outcome:305.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:306.0","legacy_subindicator_code","NOx","string","Subindicator.Code"
"era:outcome:306.0","legacy_short_label","NOx","string","Subindicator.Short"
"era:outcome:306.0","example_units","kg/ha/yr; kg/ha","string","Example units"
"era:outcome:306.0","negative_values","Y","boolean","Negative Values"
"era:outcome:306.0","direction_sign","n","string","Sign"
"era:outcome:306.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:306.0","not_percentage","Y","string","Not.Perc"
"era:outcome:306.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:307.0","legacy_subindicator_code","CO2","string","Subindicator.Code"
"era:outcome:307.0","legacy_short_label","CO2","string","Subindicator.Short"
"era:outcome:307.0","example_units","kg/ha/yr; kg/ha; kg/yr","string","Example units"
"era:outcome:307.0","negative_values","Y","boolean","Negative Values"
"era:outcome:307.0","direction_sign","n","string","Sign"
"era:outcome:307.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:307.0","not_percentage","Y","string","Not.Perc"
"era:outcome:307.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:311.0","legacy_subindicator_code","EI","string","Subindicator.Code"
"era:outcome:311.0","legacy_short_label","Emissions Intensity","string","Subindicator.Short"
"era:outcome:311.0","example_units","t CO2 eq/t grain/yr","string","Example units"
"era:outcome:311.0","negative_values","Y","boolean","Negative Values"
"era:outcome:311.0","direction_sign","n","string","Sign"
"era:outcome:311.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:311.0","not_percentage","Y","string","Not.Perc"
"era:outcome:311.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:308.0","legacy_subindicator_code","SCS","string","Subindicator.Code"
"era:outcome:308.0","legacy_short_label","Soil Carbon Stocks","string","Subindicator.Short"
"era:outcome:308.0","example_units","g/kg; %; kg/ha; Mg/ha","string","Example units"
"era:outcome:308.0","negative_values","N","boolean","Negative Values"
"era:outcome:308.0","direction_sign","p","string","Sign"
"era:outcome:308.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:308.0","not_percentage","N","string","Not.Perc"
"era:outcome:308.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:309.0","legacy_subindicator_code","CSa","string","Subindicator.Code"
"era:outcome:309.0","legacy_short_label","C Stock (Above)","string","Subindicator.Short"
"era:outcome:309.0","example_units","kg/ha; Mg/ha","string","Example units"
"era:outcome:309.0","negative_values","N","boolean","Negative Values"
"era:outcome:309.0","direction_sign","p","string","Sign"
"era:outcome:309.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:309.0","not_percentage","Y","string","Not.Perc"
"era:outcome:309.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:310.0","legacy_subindicator_code","CSb","string","Subindicator.Code"
"era:outcome:310.0","legacy_short_label","C Stock (Below)","string","Subindicator.Short"
"era:outcome:310.0","example_units","kg/ha; Mg/ha","string","Example units"
"era:outcome:310.0","negative_values","N","boolean","Negative Values"
"era:outcome:310.0","direction_sign","p","string","Sign"
"era:outcome:310.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:310.0","not_percentage","Y","string","Not.Perc"
"era:outcome:310.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:323.0","legacy_subindicator_code","FU","string","Subindicator.Code"
"era:outcome:323.0","legacy_short_label","Fuel Use","string","Subindicator.Short"
"era:outcome:323.0","example_units","kg; kg/day","string","Example units"
"era:outcome:323.0","negative_values","N","boolean","Negative Values"
"era:outcome:323.0","direction_sign","n","string","Sign"
"era:outcome:323.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:323.0","not_percentage","Y","string","Not.Perc"
"era:outcome:323.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:320.0","legacy_subindicator_code","FS","string","Subindicator.Code"
"era:outcome:320.0","legacy_short_label","Fuel Savings","string","Subindicator.Short"
"era:outcome:320.0","example_units","kg; kg/day; kg/l; %","string","Example units"
"era:outcome:320.0","negative_values","N","boolean","Negative Values"
"era:outcome:320.0","direction_sign","p","string","Sign"
"era:outcome:320.0","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:320.0","not_percentage","N","string","Not.Perc"
"era:outcome:320.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:321.0","legacy_subindicator_code","CT","string","Subindicator.Code"
"era:outcome:321.0","legacy_short_label","Cooking Time","string","Subindicator.Short"
"era:outcome:321.0","example_units","min; sec","string","Example units"
"era:outcome:321.0","negative_values","N","boolean","Negative Values"
"era:outcome:321.0","direction_sign","n","string","Sign"
"era:outcome:321.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:321.0","not_percentage","Y","string","Not.Perc"
"era:outcome:321.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:322.0","legacy_subindicator_code","SFU","string","Subindicator.Code"
"era:outcome:322.0","legacy_short_label","Specific Fuel Use","string","Subindicator.Short"
"era:outcome:322.0","example_units","kg/kg","string","Example units"
"era:outcome:322.0","negative_values","N","boolean","Negative Values"
"era:outcome:322.0","direction_sign","n","string","Sign"
"era:outcome:322.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:322.0","not_percentage","Y","string","Not.Perc"
"era:outcome:322.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:324.0","legacy_subindicator_code","CE","string","Subindicator.Code"
"era:outcome:324.0","legacy_short_label","Cookstove Emissions","string","Subindicator.Short"
"era:outcome:324.0","example_units","mg/m3; mg min; g/kg fuel","string","Example units"
"era:outcome:324.0","negative_values","Y","boolean","Negative Values"
"era:outcome:324.0","direction_sign","n","string","Sign"
"era:outcome:324.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:324.0","not_percentage","Y","string","Not.Perc"
"era:outcome:324.0","legacy_deprecated","FALSE","boolean","Depreciated"
